anime_id,title,type,status,episodes,duration_min,total_hours,start_date,end_date,year,decade,season,score,members_scored,rank,age_rating,main_studio,studio_group,genre_count,primary_genre,score_band,popularity_tier,is_scored
10397,Mashiroiro Symphony: The Color of Lovers,TV,Finished Airing,12,24.0,4.8,2011-10-05,2011-12-21,2011,2010s,Fall,7.01,76915,4386,R+,Manglobe,Others,2,Drama,Very Good,Popular (10K-100K),Scored
1588,Venus to Mamoru!,TV,Finished Airing,24,23.0,9.2,2006-10-06,2007-03-30,2006,2000s,Fall,7.01,11146,4384,PG-13,Zexcs,Others,2,Comedy,Very Good,Popular (10K-100K),Scored
1555,Tokimeki Memorial,TV,Finished Airing,25,24.0,10.0,2006-10-03,2007-04-03,2006,2000s,Fall,7.01,15952,4402,PG-13,AIC ASTA,Others,2,Comedy,Very Good,Popular (10K-100K),Scored
1554,Living for the Day After Tomorrow,TV,Finished Airing,12,24.0,4.8,2006-10-06,2006-12-22,2006,2000s,Fall,7.01,10764,4412,PG-13,J.C.Staff,J.C.Staff,2,Drama,Very Good,Popular (10K-100K),Scored
1652,Star Blazers: The Bolar Wars,TV,Finished Airing,25,24.0,10.0,1980-10-11,1981-04-04,1980,1980s,Fall,7.01,2343,4405,PG-13,Academy Productions,Others,4,Action,Very Good,Moderate (1K-10K),Scored
10116,Crayon Shin-chan: Fierceness That Invites Storm! Operation Golden Spy,Movie,Finished Airing,1,108.0,1.8,2011-04-16,,2011,2010s,Spring,7.01,3587,4417,G,Shin-Ei Animation,Shin-Ei Animation,1,Comedy,Very Good,Moderate (1K-10K),Scored
42395,Burning Kabaddi,TV,Finished Airing,12,23.0,4.6,2021-04-03,2021-06-19,2021,2020s,Spring,7.01,42412,4395,PG-13,TMS Entertainment,TMS Entertainment,2,Comedy,Very Good,Popular (10K-100K),Scored
58,Blue Gender,TV,Finished Airing,26,23.0,9.97,1999-10-08,2000-03-31,1999,1990s,Fall,7.01,31660,4413,R+,AIC,AIC,5,Action,Very Good,Popular (10K-100K),Scored
395,Gantz: Second Stage,TV,Finished Airing,13,23.0,4.98,2004-08-26,2004-11-18,2004,2000s,Summer,7.01,101317,4424,R+,Gonzo,Others,5,Action,Very Good,Blockbuster (100K+),Scored
11761,Medaka Box,TV,Finished Airing,12,24.0,4.8,2012-04-05,2012-06-21,2012,2010s,Spring,7.01,112856,4387,PG-13,Gainax,Others,3,Action,Very Good,Blockbuster (100K+),Scored
59718,Kidou Senshi Gundam: The Origin - Movie Edition,Movie,Finished Airing,3,125.0,6.25,2024-09-13,2024-10-11,2024,2020s,Fall,7.0,148,4435,R,Sunrise,Sunrise,2,Action,Good,Niche (<1K),Scored
57508,Trapezium,Movie,Finished Airing,1,94.0,1.57,2024-05-10,,2024,2020s,Spring,7.0,2802,4459,PG-13,CloverWorks,Others,0,Unknown,Good,Moderate (1K-10K),Scored
55012,I'm a Controversy,Music,Finished Airing,1,3.0,0.05,2023-02-20,,2023,2020s,Winter,7.0,420,,PG-13,Hifumi,Others,0,Unknown,Good,Niche (<1K),Scored
53851,SSSS.Dynazenon Movie,Movie,Finished Airing,1,120.0,2.0,2023-03-10,,2023,2020s,Spring,7.0,645,4454,PG-13,Trigger,Others,2,Action,Good,Niche (<1K),Scored
53329,Find Your One Way,Music,Finished Airing,1,2.0,0.03,2022-08-08,,2022,2020s,Summer,7.0,441,,R,SANZIGEN,Others,1,Action,Good,Niche (<1K),Scored
51791,The Westward 4th Season,ONA,Finished Airing,12,22.0,4.4,2022-06-01,2022-08-03,2022,2020s,Summer,7.0,274,4463,PG-13,BYMENT,Others,3,Action,Good,Niche (<1K),Scored
33299,Magic-Kyun! Renaissance,TV,Finished Airing,13,23.0,4.98,2016-10-02,2016-12-25,2016,2010s,Fall,7.0,22876,4439,PG-13,Sunrise,Sunrise,2,Fantasy,Good,Popular (10K-100K),Scored
10456,Horizon in the Middle of Nowhere,TV,Finished Airing,13,24.0,5.2,2011-10-02,2011-12-25,2011,2010s,Fall,7.0,67073,4437,PG-13,Sunrise,Sunrise,3,Action,Good,Popular (10K-100K),Scored
24347,Inazuma Eleven: Chou Jigen Dream Match,Movie,Finished Airing,1,49.0,0.82,2014-06-13,,2014,2010s,Summer,7.0,6629,4433,G,OLM,OLM,1,Sports,Good,Moderate (1K-10K),Scored
23673,Wolf Girl & Black Prince,TV,Finished Airing,12,23.0,4.6,2014-10-05,2014-12-21,2014,2010s,Fall,7.0,264251,4445,PG-13,TYO Animations,Others,2,Comedy,Good,Blockbuster (100K+),Scored
36343,Full Metal Panic! Movie 2: One Night Stand,Movie,Finished Airing,1,85.0,1.42,2018-01-13,,2018,2010s,Winter,7.0,1634,4432,R,Gonzo,Others,3,Action,Good,Moderate (1K-10K),Scored
36798,Yuki Yuna is a Hero: A Sunny Place,Special,Finished Airing,1,24.0,0.4,2017-11-18,,2017,2010s,Fall,7.0,4034,4463,PG-13,Studio Gokumi,Others,1,Drama,Good,Moderate (1K-10K),Scored
37184,Ze Tian Ji 2nd Season,ONA,Finished Airing,12,19.0,3.8,2016-07-20,2016-10-05,2016,2010s,Summer,7.0,1660,4466,PG-13,Foch Film,Others,3,Action,Good,Moderate (1K-10K),Scored
24171,Mushibugyou OVA,OVA,Finished Airing,3,23.0,1.15,2014-07-18,2015-01-16,2014,2010s,Summer,7.0,3585,4442,PG-13,Seven Arcs Pictures,Others,3,Action,Good,Moderate (1K-10K),Scored
35044,To Be Heroine,ONA,Finished Airing,12,21.0,4.2,2018-04-14,2018-07-06,2018,2010s,Spring,7.0,8994,4461,PG-13,LAN Studio,Others,1,Comedy,Good,Moderate (1K-10K),Scored
34302,Precure Dream Stars! Movie,Movie,Finished Airing,1,71.0,1.18,2017-03-18,,2017,2010s,Spring,7.0,1835,4448,G,Toei Animation,Toei Animation,2,Action,Good,Moderate (1K-10K),Scored
33417,Super Lovers 2,TV,Finished Airing,10,24.0,4.0,2017-01-12,2017-03-16,2017,2010s,Winter,7.0,49000,4455,PG-13,Studio Deen,Studio Deen,3,Boys Love,Good,Popular (10K-100K),Scored
31417,Cute High Earth Defense Club LOVE! LOVE!,TV,Finished Airing,12,24.0,4.8,2016-07-08,2016-09-23,2016,2010s,Summer,7.0,11550,4430,PG-13,Studio Comet,Others,2,Comedy,Good,Popular (10K-100K),Scored
9013,Kuruneko 2nd Season,TV,Finished Airing,50,2.0,1.67,2010-07-03,2011-07-02,2010,2010s,Summer,7.0,496,4437,G,DAX Production,Others,2,Comedy,Good,Niche (<1K),Scored
7308,Future Boy Conan Movie,Movie,Finished Airing,1,122.0,2.03,1979-09-15,,1979,1970s,Fall,7.0,977,4441,PG-13,Nippon Animation,Nippon Animation,3,Adventure,Good,Niche (<1K),Scored
2200,Invincible Superman Zanbot 3,TV,Finished Airing,23,24.0,9.2,1977-10-08,1978-03-25,1977,1970s,Fall,7.0,2207,4443,PG-13,Sunrise,Sunrise,3,Action,Good,Moderate (1K-10K),Scored
2132,Inukami! The Movie,Movie,Finished Airing,1,26.0,0.43,2007-04-21,,2007,2000s,Spring,7.0,8550,4434,PG-13,Seven Arcs,Others,4,Comedy,Good,Moderate (1K-10K),Scored
1944,Photon: The Idiot Adventures,OVA,Finished Airing,6,32.0,3.2,1997-11-21,1999-02-18,1997,1990s,Fall,7.0,7131,4447,R+,AIC,AIC,7,Action,Good,Moderate (1K-10K),Scored
40930,Azur Lane: Slow Ahead!,TV,Finished Airing,12,8.0,1.6,2021-01-12,2021-03-30,2021,2020s,Winter,7.0,21328,4429,PG-13,Studio CANDY BOX,Others,2,Comedy,Good,Popular (10K-100K),Scored
32013,Please tell me! Galko-chan,TV,Finished Airing,12,7.0,1.4,2016-01-08,2016-03-25,2016,2010s,Winter,7.0,80408,4446,PG-13,feel.,Others,1,Comedy,Good,Popular (10K-100K),Scored
4162,You're Under Arrest: Diverting Traffic at the Beach,TV Special,Finished Airing,1,24.0,0.4,1999-04-02,,1999,1990s,Spring,7.0,2846,4456,PG-13,Studio Deen,Studio Deen,3,Action,Good,Moderate (1K-10K),Scored
4021,Antique Bakery,TV,Finished Airing,12,22.0,4.4,2008-07-04,2008-09-19,2008,2000s,Summer,7.0,16134,4450,PG-13,Nippon Animation,Nippon Animation,3,Boys Love,Good,Popular (10K-100K),Scored
3754,Tongari Boushi no Memole,TV,Finished Airing,50,24.0,20.0,1984-03-03,1985-03-03,1984,1980s,Spring,7.0,1488,4458,G,Toei Animation,Toei Animation,1,Fantasy,Good,Moderate (1K-10K),Scored
3218,Saiyuki,OVA,Finished Airing,2,30.0,1.0,1999-04-23,1999-08-27,1999,1990s,Spring,7.0,2039,4449,PG-13,Tokyo Kids,Others,2,Adventure,Good,Moderate (1K-10K),Scored
3138,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",Special,Finished Airing,1,43.0,0.72,2006-07-26,,2006,2000s,Summer,7.0,1913,4453,PG-13,Gonzo,Others,2,Comedy,Good,Moderate (1K-10K),Scored
3136,Little Pollon,TV,Finished Airing,46,23.0,17.63,1982-05-08,1983-03-26,1982,1980s,Spring,7.0,2161,4444,G,Kokusai Eigasha,Others,1,Comedy,Good,Moderate (1K-10K),Scored
2913,"Bush Baby, Little Angel of the Great Plains",TV,Finished Airing,40,24.0,16.0,1992-01-12,1992-12-20,1992,1990s,Winter,7.0,1234,4431,G,Nippon Animation,Nippon Animation,2,Adventure,Good,Moderate (1K-10K),Scored
448,Tenjho Tenge: The Ultimate Fight,OVA,Finished Airing,2,24.0,0.8,2005-03-16,,2005,2000s,Spring,7.0,23832,4458,R,Madhouse,Madhouse,4,Action,Good,Popular (10K-100K),Scored
16890,Devils and Realist,TV,Finished Airing,12,24.0,4.8,2013-07-08,2013-09-23,2013,2010s,Summer,7.0,44292,4441,PG-13,Doga Kobo,Others,3,Comedy,Good,Popular (10K-100K),Scored
21439,Uta no Prince Sama Revolutions,TV,Finished Airing,13,24.0,5.2,2015-04-05,2015-06-28,2015,2010s,Spring,7.0,26374,4461,PG-13,A-1 Pictures,A-1 Pictures,2,Comedy,Good,Popular (10K-100K),Scored
1901,They Were Eleven,Movie,Finished Airing,1,91.0,1.52,1986-11-01,,1986,1980s,Fall,7.0,5618,4428,PG-13,Magic Bus,Others,6,Action,Good,Moderate (1K-10K),Scored
50175,I'm Quitting Heroing,TV,Finished Airing,12,23.0,4.6,2022-04-05,2022-06-21,2022,2020s,Spring,7.0,156594,4465,PG-13,EMT Squared,Others,4,Action,Good,Blockbuster (100K+),Scored
1602,Strain: Strategic Armored Infantry,TV,Finished Airing,13,24.0,5.2,2006-11-02,2007-02-15,2006,2000s,Fall,7.0,9526,4453,R+,Studio Fantasia,Others,4,Action,Good,Moderate (1K-10K),Scored
79,Shuffle!,TV,Finished Airing,24,24.0,9.6,2005-07-08,2006-01-06,2005,2000s,Summer,7.0,138066,4451,R+,asread.,Others,4,Comedy,Good,Blockbuster (100K+),Scored
1413,Lupin III: Alcatraz Connection,TV Special,Finished Airing,1,91.0,1.52,2001-08-03,,2001,2000s,Summer,7.0,3705,4439,PG-13,TMS Entertainment,TMS Entertainment,3,Action,Good,Moderate (1K-10K),Scored
58426,My Deer Friend Nokotan,TV,Finished Airing,12,23.0,4.6,2024-07-07,2024-09-22,2024,2020s,Summer,6.99,101457,4469,PG-13,Wit Studio,Others,1,Comedy,Good,Blockbuster (100K+),Scored
57801,White Snake: Afloat,Movie,Finished Airing,1,132.0,2.2,2024-08-10,,2024,2020s,Summer,6.99,146,4481,PG-13,Light Chaser Animation Studios,Others,3,Action,Good,Niche (<1K),Scored
57699,Honor of Kings,ONA,Finished Airing,4,26.0,1.73,2024-01-13,2024-01-20,2024,2020s,Winter,6.99,280,4474,PG-13,Cloud Art,Others,3,Action,Good,Niche (<1K),Scored
56765,The Little Master's Better Life,ONA,Finished Airing,12,23.0,4.6,2023-10-22,2023-12-31,2023,2020s,Fall,6.99,338,4478,PG-13,Foch Film,Others,4,Action,Good,Niche (<1K),Scored
56242,Sengoku Youko,TV,Finished Airing,13,23.0,4.98,2024-01-11,2024-04-04,2024,2020s,Winter,6.99,18081,4467,PG-13,White Fox,Others,3,Action,Good,Popular (10K-100K),Scored
54911,Seventeen,Music,Finished Airing,1,3.0,0.05,2023-03-27,,2023,2020s,Spring,6.99,328,,PG-13,Contrail,Others,0,Unknown,Good,Niche (<1K),Scored
51911,Play Dice!,Music,Finished Airing,1,3.0,0.05,2022-02-28,,2022,2020s,Winter,6.99,688,,PG-13,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
51585,City Hunter The Movie: Angel Dust,Movie,Finished Airing,1,93.0,1.55,2023-09-08,,2023,2020s,Fall,6.99,764,4488,PG-13,Sunrise,Sunrise,2,Action,Good,Niche (<1K),Scored
51225,Uma Musume: Pretty Derby - 1st Anniversary Special Animation,Special,Finished Airing,1,7.0,0.12,2022-02-22,,2022,2020s,Winter,6.99,1949,4473,PG-13,Studio Kai,Others,2,Comedy,Good,Moderate (1K-10K),Scored
17391,Senyuu. Specials,Special,Finished Airing,4,5.0,0.33,2013-04-24,2013-11-22,2013,2010s,Spring,6.99,9738,4480,PG-13,Ordet,Others,3,Action,Good,Moderate (1K-10K),Scored
35965,Baja no Studio,OVA,Finished Airing,1,21.0,0.35,2017-10-28,,2017,2010s,Fall,6.99,2518,4483,PG,Kyoto Animation,Others,1,Fantasy,Good,Moderate (1K-10K),Scored
36258,Ohedo Julia-Night,Music,Finished Airing,1,3.0,0.05,2017-09-01,,2017,2010s,Fall,6.99,742,,G,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
33254,Arslan Senki (TV) Gaiden,OVA,Finished Airing,2,24.0,0.8,2016-05-09,2016-11-09,2016,2010s,Spring,6.99,8129,4481,R,LIDENFILMS,Others,2,Adventure,Good,Moderate (1K-10K),Scored
19383,Theatre of Darkness: Yamishibai,TV,Finished Airing,13,4.0,0.87,2013-07-15,2013-09-30,2013,2010s,Summer,6.99,49962,4476,PG-13,ILCA,Others,3,Avant Garde,Good,Popular (10K-100K),Scored
37814,Inazuma Eleven: Reloaded - Soccer no Henkaku,Special,Finished Airing,1,24.0,0.4,2018-01-21,,2018,2010s,Winter,6.99,3752,4490,G,OLM,OLM,1,Sports,Good,Moderate (1K-10K),Scored
16742,"WataMote: No Matter How I Look At It, It's You Guys' Fault I'm Not Popular!",TV,Finished Airing,12,24.0,4.8,2013-07-09,2013-09-24,2013,2010s,Summer,6.99,352845,4474,PG-13,SILVER LINK.,Others,1,Comedy,Good,Blockbuster (100K+),Scored
33730,Chain Chronicle: The Light of Haecceitas Part 3,Movie,Finished Airing,1,93.0,1.55,2017-02-11,,2017,2010s,Winter,6.99,4991,4486,PG-13,Telecom Animation Film,Others,3,Action,Good,Moderate (1K-10K),Scored
5030,Maria†Holic,TV,Finished Airing,12,24.0,4.8,2009-01-04,2009-03-22,2009,2000s,Winter,6.99,79791,4499,PG-13,Shaft,Others,2,Comedy,Good,Popular (10K-100K),Scored
33420,RESTART POiNTER,Music,Finished Airing,1,3.0,0.05,2016-06-10,,2016,2010s,Summer,6.99,1517,,G,Kamikaze Douga,Others,0,Unknown,Good,Moderate (1K-10K),Scored
40327,Mewkledreamy,TV,Finished Airing,48,24.0,19.2,2020-04-05,2021-04-04,2020,2020s,Spring,6.99,1903,4501,G,J.C.Staff,J.C.Staff,2,Adventure,Good,Moderate (1K-10K),Scored
4056,Masuda Kousuke Gekijou: Gag Manga Biyori 3,TV,Finished Airing,12,5.0,1.0,2008-03-17,2008-06-02,2008,2000s,Spring,6.99,1430,4500,PG-13,Studio Deen,Studio Deen,1,Comedy,Good,Moderate (1K-10K),Scored
30825,Ghost Stories: The Headless Horsemen!! Curse of Death,TV Special,Finished Airing,1,23.0,0.38,2001-08-24,,2001,2000s,Summer,6.99,10431,4490,PG-13,Pierrot,Pierrot,3,Horror,Good,Popular (10K-100K),Scored
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,Special,Finished Airing,1,7.0,0.12,2015-08-26,,2015,2010s,Summer,6.99,10245,4476,PG-13,LIDENFILMS,Others,1,Comedy,Good,Popular (10K-100K),Scored
42359,Rakshasa Street,ONA,Finished Airing,7,23.0,2.68,2021-05-15,2021-06-26,2021,2020s,Spring,6.99,1132,4479,PG-13,L²Studio,Others,2,Action,Good,Moderate (1K-10K),Scored
2604,Sky Girls,TV,Finished Airing,26,24.0,10.4,2007-07-06,2007-12-28,2007,2000s,Summer,6.99,9508,4472,PG-13,J.C.Staff,J.C.Staff,1,Sci-Fi,Good,Moderate (1K-10K),Scored
2264,Jungle Emperor Leo,Movie,Finished Airing,1,98.0,1.63,1997-08-01,,1997,1990s,Summer,6.99,2435,4492,G,Tezuka Productions,Others,2,Adventure,Good,Moderate (1K-10K),Scored
5691,Flame of Recca: Final Burning,Special,Finished Airing,1,32.0,0.53,2004-06-10,,2004,2000s,Summer,6.99,2723,4505,PG-13,Pierrot,Pierrot,3,Action,Good,Moderate (1K-10K),Scored
5440,The Brave of Gold Goldran,TV,Finished Airing,48,24.0,19.2,1995-02-04,1996-01-27,1995,1990s,Winter,6.99,960,4507,G,Sunrise,Sunrise,4,Action,Good,Niche (<1K),Scored
5196,Aria The Origination Picture Drama,Special,Finished Airing,7,7.0,0.82,2008-04-25,2008-10-25,2008,2000s,Spring,6.99,5260,4480,G,HAL Film Maker,Others,2,Sci-Fi,Good,Moderate (1K-10K),Scored
21563,Kamigami no Asobi,TV,Finished Airing,12,23.0,4.6,2014-04-06,2014-06-22,2014,2010s,Spring,6.99,67429,4494,PG-13,Brain's Base,Others,2,Fantasy,Good,Popular (10K-100K),Scored
1417,Lupin III: Dragon of Doom,TV Special,Finished Airing,1,90.0,1.5,1994-07-29,,1994,1990s,Summer,6.99,4428,4497,R+,Unknown,Others,4,Action,Good,Moderate (1K-10K),Scored
33573,BanG Dream!,TV,Finished Airing,13,24.0,5.2,2017-01-21,2017-04-22,2017,2010s,Winter,6.99,41762,4485,PG-13,Xebec,Others,0,Unknown,Good,Popular (10K-100K),Scored
1184,Lost Universe,TV,Finished Airing,26,22.0,9.53,1998-04-03,1998-09-25,1998,1990s,Spring,6.99,7341,4499,PG-13,E&G Films,Others,4,Adventure,Good,Moderate (1K-10K),Scored
1093,Oishinbo,TV,Finished Airing,136,23.0,52.13,1988-10-17,1992-03-17,1988,1980s,Fall,6.99,1076,4506,PG-13,Shin-Ei Animation,Shin-Ei Animation,3,Comedy,Good,Moderate (1K-10K),Scored
3505,Brave Command Dagwon,TV,Finished Airing,48,24.0,19.2,1996-02-03,1997-01-25,1996,1990s,Winter,6.99,977,4478,PG-13,Sunrise,Sunrise,2,Action,Good,Niche (<1K),Scored
1040,Mizuiro Jidai,TV,Finished Airing,47,25.0,19.58,1996-04-04,1997-02-27,1996,1990s,Spring,6.99,1657,4504,PG-13,Studio Comet,Others,2,Drama,Good,Moderate (1K-10K),Scored
48945,Spring Thief,Music,Finished Airing,1,5.0,0.08,2021-01-09,,2021,2020s,Winter,6.99,618,,G,MORIE Inc.,Others,2,Drama,Good,Niche (<1K),Scored
2757,Juuni Senshi Bakuretsu Eto Ranger,TV,Finished Airing,39,25.0,16.25,1995-04-07,1996-01-26,1995,1990s,Spring,6.99,1215,4496,PG-13,Shaft,Others,3,Action,Good,Moderate (1K-10K),Scored
2573,Lucy-May of the Southern Rainbow,TV,Finished Airing,50,25.0,20.83,1982-01-10,1982-12-26,1982,1980s,Winter,6.99,1128,4501,G,Nippon Animation,Nippon Animation,2,Adventure,Good,Moderate (1K-10K),Scored
2569,The Jungle Book,TV,Finished Airing,52,25.0,21.67,1989-10-09,1990-10-29,1989,1980s,Fall,6.99,4380,4492,G,Nippon Animation,Nippon Animation,2,Adventure,Good,Moderate (1K-10K),Scored
12823,Shakugan no Shana-tan III (Final): Final Destruction,Special,Finished Airing,2,9.0,0.3,2012-01-27,2012-05-30,2012,2010s,Winter,6.99,7245,4469,PG-13,J.C.Staff,J.C.Staff,1,Comedy,Good,Moderate (1K-10K),Scored
634,Koi Kaze,TV,Finished Airing,13,24.0,5.2,2004-04-02,2004-06-18,2004,2000s,Spring,6.99,31435,4496,R,A.C.G.T.,Others,2,Drama,Good,Popular (10K-100K),Scored
1929,Pretty Cure Max Heart,TV,Finished Airing,47,24.0,18.8,2005-02-06,2006-01-29,2005,2000s,Winter,6.99,9286,4489,G,Toei Animation,Toei Animation,2,Action,Good,Moderate (1K-10K),Scored
247,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians,TV,Finished Airing,26,24.0,10.4,2004-10-06,2005-03-30,2004,2000s,Fall,6.99,8234,4490,PG-13,Yumeta Company,Others,2,Fantasy,Good,Moderate (1K-10K),Scored
34644,Brave Witches: Petersburg Grand Strategy,Special,Finished Airing,1,26.0,0.43,2017-08-25,,2017,2010s,Summer,6.99,4015,4484,R+,SILVER LINK.,Others,3,Action,Good,Moderate (1K-10K),Scored
55586,Genshin Impact: Sumeru PV,PV,Finished Airing,1,0.68,0.01,2022-08-11,,2022,2020s,Summer,6.98,835,,G,Unknown,Others,1,Fantasy,Good,Niche (<1K),Scored
58159,Spy x Family Movie: Code: White Manner Movie,Movie,Finished Airing,1,0.98,0.02,2023-07-28,,2023,2020s,Summer,6.98,1704,4533,G,Wit Studio,Others,1,Comedy,Good,Moderate (1K-10K),Scored
58131,The Shiunji Family Children,TV,Currently Airing,12,23.0,4.6,2025-04-08,2025-06-24,2025,2020s,Spring,6.98,10941,4529,PG-13,Doga Kobo,Others,2,Comedy,Good,Popular (10K-100K),Scored
56601,The Summer,Movie,Finished Airing,1,61.0,1.02,2023-06-07,,2023,2020s,Summer,6.98,1452,4551,PG-13,Red Dog Culture House,Others,2,Drama,Good,Moderate (1K-10K),Scored
53151,Onmyoji,ONA,Finished Airing,13,25.0,5.42,2023-11-28,,2023,2020s,Fall,6.98,4000,4521,PG-13,Marvy Jack,Others,2,Drama,Good,Moderate (1K-10K),Scored
52614,MIX Season 2,TV,Finished Airing,24,23.0,9.2,2023-04-01,2023-09-23,2023,2020s,Spring,6.98,2549,4517,PG-13,OLM,OLM,3,Drama,Good,Moderate (1K-10K),Scored
24909,JOKER,TV,Finished Airing,13,24.0,5.2,2014-10-06,2015-01-05,2014,2010s,Fall,6.98,6039,4511,G,Shin-Ei Animation,Shin-Ei Animation,3,Adventure,Good,Moderate (1K-10K),Scored
22687,Terra Formars,TV,Finished Airing,13,24.0,5.2,2014-09-27,2014-12-20,2014,2010s,Fall,6.98,120615,4532,R,LIDENFILMS,Others,4,Action,Good,Blockbuster (100K+),Scored
24261,Hitsugi no Chaika: Nerawareta Hitsugi/Yomigaeru Iseki,OVA,Finished Airing,1,23.0,0.38,2015-03-10,,2015,2010s,Spring,6.98,20747,4554,R,Bones,Bones,4,Action,Good,Popular (10K-100K),Scored
36289,Daybreak Interlude,Music,Finished Airing,1,5.0,0.08,2017-09-11,,2017,2010s,Fall,6.98,1385,,G,Bones,Bones,0,Unknown,Good,Moderate (1K-10K),Scored
36873,Back Street Girls: Gokudols,TV,Finished Airing,10,24.0,4.0,2018-07-04,2018-09-05,2018,2010s,Summer,6.98,84900,4542,R,J.C.Staff,J.C.Staff,2,Comedy,Good,Popular (10K-100K),Scored
6867,Halo Legends,ONA,Finished Airing,8,14.0,1.87,2009-11-07,2010-02-16,2009,2000s,Fall,6.98,24249,4552,PG-13,Bones,Bones,3,Action,Good,Popular (10K-100K),Scored
39419,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,ONA,Finished Airing,12,17.0,3.4,2018-09-21,2018-11-30,2018,2010s,Fall,6.98,649,4506,PG-13,Shengying Animation,Others,3,Action,Good,Niche (<1K),Scored
34471,Yo-kai Watch Shadowside: The Return of the Oni King,Movie,Finished Airing,1,94.0,1.57,2017-12-16,,2017,2010s,Winter,6.98,893,4537,G,OLM,OLM,1,Supernatural,Good,Niche (<1K),Scored
34346,Pig: The Dam Keeper Poems,ONA,Finished Airing,10,5.0,0.83,2017-08-04,2017-10-06,2017,2010s,Summer,6.98,285,4522,PG,Unknown,Others,1,Fantasy,Good,Niche (<1K),Scored
33728,Chain Chronicle: The Light of Haecceitas Part 1,Movie,Finished Airing,1,86.0,1.43,2016-12-03,,2016,2010s,Winter,6.98,7688,4545,PG-13,Telecom Animation Film,Others,3,Action,Good,Moderate (1K-10K),Scored
31737,The Asterisk War Season 2,TV,Finished Airing,12,24.0,4.8,2016-04-02,2016-06-18,2016,2010s,Spring,6.98,263461,4553,PG-13,A-1 Pictures,A-1 Pictures,5,Action,Good,Blockbuster (100K+),Scored
36548,Kokkoku,TV,Finished Airing,12,23.0,4.6,2018-01-08,2018-03-26,2018,2010s,Winter,6.98,74760,4517,R,Geno Studio,Others,4,Drama,Good,Popular (10K-100K),Scored
21085,Witch Craft Works,TV,Finished Airing,12,23.0,4.6,2014-01-05,2014-03-23,2014,2010s,Winter,6.98,165760,4535,PG-13,J.C.Staff,J.C.Staff,2,Action,Good,Blockbuster (100K+),Scored
4191,Popolocrois Monogatari,TV,Finished Airing,25,23.0,9.58,1998-10-04,1999-03-28,1998,1990s,Fall,6.98,1411,4527,PG,Bee Train,Others,2,Adventure,Good,Moderate (1K-10K),Scored
32313,Concrete Revolutio The Last Song,TV,Finished Airing,11,24.0,4.4,2016-04-10,2016-06-17,2016,2010s,Spring,6.98,14315,4546,R+,Bones,Bones,4,Action,Good,Popular (10K-100K),Scored
32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,Special,Finished Airing,1,35.0,0.58,2015-02-04,,2015,2010s,Winter,6.98,557,4531,PG-13,I.Gzwei,Others,3,Action,Good,Niche (<1K),Scored
3616,Kamen no Maid Guy,TV,Finished Airing,12,24.0,4.8,2008-04-06,2008-06-22,2008,2000s,Spring,6.98,19301,4510,R+,Madhouse,Madhouse,3,Action,Good,Popular (10K-100K),Scored
3162,"Katri, Girl of the Meadows",TV,Finished Airing,49,25.0,20.42,1984-01-08,1984-12-23,1984,1980s,Winter,6.98,1717,4515,G,Nippon Animation,Nippon Animation,3,Adventure,Good,Moderate (1K-10K),Scored
9154,Young Kindaichi's Casebook: Deep Blue Massacre,Movie,Finished Airing,1,90.0,1.5,1999-08-21,,1999,1990s,Summer,6.98,817,4515,PG-13,Toei Animation,Toei Animation,1,Mystery,Good,Niche (<1K),Scored
11783,Dog Days',TV,Finished Airing,13,23.0,4.98,2012-07-07,2012-09-29,2012,2010s,Summer,6.98,55827,4548,PG-13,Seven Arcs,Others,3,Action,Good,Popular (10K-100K),Scored
6219,Rainbow Fireflies,Movie,Finished Airing,1,104.0,1.73,2012-05-19,,2012,2010s,Spring,6.98,2240,4521,G,Toei Animation,Toei Animation,2,Fantasy,Good,Moderate (1K-10K),Scored
8475,Asura,Movie,Finished Airing,1,75.0,1.25,2012-09-29,,2012,2010s,Fall,6.98,15188,4543,R+,Toei Animation,Toei Animation,2,Award Winning,Good,Popular (10K-100K),Scored
2369,Rental Magica,TV,Finished Airing,24,24.0,9.6,2007-10-08,2008-03-24,2007,2000s,Fall,6.98,22129,4528,PG-13,Zexcs,Others,3,Action,Good,Popular (10K-100K),Scored
27539,Pikmin Short Movies,Movie,Finished Airing,3,7.0,0.35,2014-10-25,,2014,2010s,Fall,6.98,1081,4524,G,Dynamo Pictures,Others,1,Fantasy,Good,Moderate (1K-10K),Scored
